Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63880ef35da2cb7c0352859f,5ca25f7048f78e0018fdac10,APPROVED,2022-12-01T02:18:30.178000Z,2022-12-01T02:18:48.757000Z,2022-12-01T02:18:49.183000,2022-12-01T02:18:49.117497Z,19,C109FFJY,3638,Graduate degree (MA/MSc/MPhil/other),39,Male,White,United States,United States,United States,English,No,Full-Time
63880f34aaee09cc5d240c1d,601750d7a0361e9a5e4fdc56,AWAITING REVIEW,2022-12-01T02:19:37.262000Z,2022-12-01T02:20:27.558000Z,,2022-12-01T02:20:27.954933Z,51,NOCODE,2250,Graduate degree (MA/MSc/MPhil/other),44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63880fd96177bb826836c14b,5dea5ba4446c901777bde897,APPROVED,2022-12-01T02:22:20.533000Z,2022-12-01T02:22:42.610000Z,2022-12-01T02:22:43.121000,2022-12-01T02:22:43.053437Z,23,C109FFJY,2742,Graduate degree (MA/MSc/MPhil/other),44,Female,White,United States,United States,United States,English,No,Full-Time
63880fea2c65584b0ecd84f2,628e3768a418a3b5d079e097,APPROVED,2022-12-01T02:22:37.686000Z,2022-12-01T02:23:20.379000Z,2022-12-01T02:23:21.219000,2022-12-01T02:23:21.154096Z,43,C109FFJY,1173,Graduate degree (MA/MSc/MPhil/other),26,Male,White,United States,United States,United States,English,No,Full-Time
6388101fefba9a21a2beca87,60b6b4d12a9854d3385bc768,APPROVED,2022-12-01T02:23:30.219000Z,2022-12-01T02:23:48.766000Z,2022-12-01T02:23:49.169000,2022-12-01T02:23:49.095443Z,19,C109FFJY,2280,Graduate degree (MA/MSc/MPhil/other),27,Male,White,United States,United States,United States,English,No,Full-Time
63881043dfdfce4f24255fa8,63856845134e9c850a9e38f7,AWAITING REVIEW,2022-12-01T02:24:11.086000Z,2022-12-01T02:26:05.505000Z,,2022-12-01T02:26:06.477484Z,115,63856845134e9c850a9e38f7,46,Graduate degree (MA/MSc/MPhil/other),65,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6388104a7f796c206179dced,637e4f6a7d2ec33d650d63c0,AWAITING REVIEW,2022-12-01T02:24:47.631000Z,2022-12-01T02:25:34.298000Z,,2022-12-01T02:25:34.647012Z,47,NOCODE,56,Graduate degree (MA/MSc/MPhil/other),27,Female,White,United States,United States,United States,English,No,Full-Time
638810821cf24e222db6d88f,5ca73ac06fa13f00189cbe17,APPROVED,2022-12-01T02:25:14.924000Z,2022-12-01T02:26:02.469000Z,2022-12-01T02:26:02.923000,2022-12-01T02:26:02.851854Z,48,C109FFJY,2321,Graduate degree (MA/MSc/MPhil/other),58,Male,White,United States,United States,United States,English,No,Part-Time
63881089167c7e7021528556,5ed559e5afbd830e2117ed55,APPROVED,2022-12-01T02:25:15.707000Z,2022-12-01T02:26:20.742000Z,2022-12-01T02:26:21.159000Z,2022-12-01T02:26:21.660502Z,66,C109FFJY,3764,Graduate degree (MA/MSc/MPhil/other),61,Male,White,United States,United States,United States,English,No,Full-Time
63881098ad635c61637c10f3,5eaf1a2c649fd108284c2b5f,APPROVED,2022-12-01T02:25:31.221000Z,2022-12-01T02:26:09.469000Z,2022-12-01T02:26:09.880000,2022-12-01T02:26:09.820664Z,39,C109FFJY,3916,Doctorate degree (PhD/other),47,Female,White,United States,United States,United States,English,No,Full-Time
6388109d1c4b8424c39fcd52,5ea511caa6974a4e8de26ac1,AWAITING REVIEW,2022-12-01T02:25:37.909000Z,2022-12-01T02:27:31.791000Z,,2022-12-01T02:27:32.161433Z,114,NOCODE,1089,Doctorate degree (PhD/other),34,Prefer not to say,White,United States,United States,United States,Spanish,No,Full-Time
638810e1bcfbb2bf64cd850a,5d82d28977546f00166ae702,APPROVED,2022-12-01T02:26:45.276000Z,2022-12-01T02:37:21.538000Z,2022-12-01T02:37:22.097000,2022-12-01T02:37:22.032437Z,637,C109FFJY,2899,Graduate degree (MA/MSc/MPhil/other),35,Female,Asian,United States,United States,United States,English,Yes,Part-Time
638810f3e1c1e36e04240c33,632890876b6124c7a15d06f6,APPROVED,2022-12-01T02:27:01.778000Z,2022-12-01T02:27:41.738000Z,2022-12-01T02:27:42.223000,2022-12-01T02:27:42.158912Z,40,C109FFJY,332,Graduate degree (MA/MSc/MPhil/other),27,Female,Asian,United States,United States,United States,English,No,Full-Time
6388110b010e5e9bdf240be9,5fed41e3e14422f5e308c6e5,APPROVED,2022-12-01T02:27:27.326000Z,2022-12-01T02:28:51.503000Z,2022-12-01T02:28:51.969000Z,2022-12-01T02:28:52.554368Z,85,C109FFJY,3062,Graduate degree (MA/MSc/MPhil/other),44,Male,White,United States,United States,United States,English,No,Full-Time
6388113aff2e6502ca6d6933,6310dbdfda69599720736665,APPROVED,2022-12-01T02:28:12.873000Z,2022-12-01T02:28:54.158000Z,2022-12-01T02:28:54.558000,2022-12-01T02:28:54.489775Z,42,C109FFJY,502,Graduate degree (MA/MSc/MPhil/other),32,Female,White,United States,United States,United States,English,No,Full-Time
638811834cf2f7133d9f931d,5484655ffdf99b07b28f22cc,AWAITING REVIEW,2022-12-01T02:29:27.468000Z,2022-12-01T02:32:56.799000Z,,2022-12-01T02:32:57.165145Z,210,"NO CODE, but this is URL for last page: https://berkeley.qualtrics.com/jfe/form/SV_8rdwDz5nVeP9apo with this message on it: &quot; We thank you for your time spent taking this survey. Your response has been recorded.&quot; Please have mercy on me??",2915,Graduate degree (MA/MSc/MPhil/other),74,Male,White,United States,United States,United States,English,No,Full-Time
638811d84a9e4616cfab8227,6266a849331cc893a5b22cf6,APPROVED,2022-12-01T02:30:58.198000Z,2022-12-01T02:31:50.355000Z,2022-12-01T02:31:50.789000,2022-12-01T02:31:50.722351Z,53,C109FFJY,1572,Graduate degree (MA/MSc/MPhil/other),55,Male,Black,United States,United States,United States,English,No,Full-Time
6388120237dd37873e1c9ff0,60632b562ed6028c6bb905a6,AWAITING REVIEW,2022-12-01T02:31:35.568000Z,2022-12-01T02:32:47.923000Z,,2022-12-01T02:32:48.298729Z,73,NOCODE,2362,Doctorate degree (PhD/other),64,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6388121e010e5e9bdf240bf9,6105b1b285e91680458bd341,APPROVED,2022-12-01T02:32:01.959000Z,2022-12-01T02:33:00.275000Z,2022-12-01T02:33:00.719000,2022-12-01T02:33:00.658270Z,59,C109FFJY,1788,Graduate degree (MA/MSc/MPhil/other),47,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638812227a4b00cc9b4b6c7d,601e1253bbecc3279e4fb472,APPROVED,2022-12-01T02:32:06.636000Z,2022-12-01T02:32:32.493000Z,2022-12-01T02:32:32.897000,2022-12-01T02:32:32.831971Z,26,C109FFJY,3285,Graduate degree (MA/MSc/MPhil/other),39,Male,White,United States,United States,United States,English,No,Full-Time
638812234fc6232b0cb6d8bc,6345dc3fd19b0554d9d7b533,APPROVED,2022-12-01T02:32:09.569000Z,2022-12-01T02:32:37.845000Z,2022-12-01T02:32:38.238000,2022-12-01T02:32:38.171700Z,29,C109FFJY,310,Graduate degree (MA/MSc/MPhil/other),32,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
6388122cfa1476301eebaefb,6266a84a363636eab2c40c41,AWAITING REVIEW,2022-12-01T02:32:15.267000Z,2022-12-01T02:33:08.948000Z,,2022-12-01T02:33:09.290918Z,54,NOCODE,1274,Graduate degree (MA/MSc/MPhil/other),48,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63881236e951498ad60da739,63235ec627c388d0a2fadfd6,APPROVED,2022-12-01T02:32:25.275000Z,2022-12-01T02:33:10.395000Z,2022-12-01T02:33:10.798000,2022-12-01T02:33:10.728942Z,46,C109FFJY,301,Graduate degree (MA/MSc/MPhil/other),24,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6388123c7a4b00cc9b4b6c7f,5e25c1a57d6cd1000cf870b8,APPROVED,2022-12-01T02:32:40.938000Z,2022-12-01T02:34:04.706000Z,2022-12-01T02:34:05.369000,2022-12-01T02:34:05.299164Z,84,C109FFJY,1997,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Full-Time
638812630c4085e23808ce19,60fd6618f9a377f54dcdf318,APPROVED,2022-12-01T02:33:10.642000Z,2022-12-01T02:33:34.496000Z,2022-12-01T02:33:34.934000,2022-12-01T02:33:34.850870Z,24,C109FFJY,2324,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,Yes,Full-Time
63881263a921dbeacfd33326,6073640883b8547a9b73569a,AWAITING REVIEW,2022-12-01T02:33:10.201000Z,2022-12-01T02:33:43.234000Z,,2022-12-01T02:33:43.676206Z,34,NOCODE,702,Graduate degree (MA/MSc/MPhil/other),44,Male,White,United States,United States,United States,English,No,Part-Time
63881290fcafdc92a308ce16,5bebd4111296920001d55c5a,APPROVED,2022-12-01T02:33:55.889000Z,2022-12-01T02:34:21.986000Z,2022-12-01T02:34:22.402000,2022-12-01T02:34:22.320751Z,27,C109FFJY,4226,Graduate degree (MA/MSc/MPhil/other),38,Female,White,United States,United States,United States,English,No,Full-Time
638812c8fbed93060a6d697f,6151e70a336a52b8af712d41,APPROVED,2022-12-01T02:34:53.859000Z,2022-12-01T02:35:41.548000Z,2022-12-01T02:35:42.031000,2022-12-01T02:35:41.965453Z,48,C109FFJY,2401,Graduate degree (MA/MSc/MPhil/other),67,Male,White,Germany,United States,United States,English,No,Part-Time
638812d51a538550a27fa10f,63161c28f7f6c1d0f60b054f,AWAITING REVIEW,2022-12-01T02:35:03.860000Z,2022-12-01T02:35:46.060000Z,,2022-12-01T02:35:49.792720Z,43,NOCODE,318,Graduate degree (MA/MSc/MPhil/other),45,Female,Other,United States,United States,United States,English,No,Full-Time
638812e96636bff270f0cadc,5c8974ef34daa70015e92daf,AWAITING REVIEW,2022-12-01T02:35:21.201000Z,2022-12-01T02:36:01.577000Z,,2022-12-01T02:36:03.038954Z,41,NOCODE,2798,Graduate degree (MA/MSc/MPhil/other),33,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
638812f424c36cbfd09fcd7b,62e0538d0e9c0e4d57e852d2,AWAITING REVIEW,2022-12-01T02:35:35.359000Z,2022-12-01T02:36:08.028000Z,,2022-12-01T02:36:10.176279Z,33,NOCODE,741,Graduate degree (MA/MSc/MPhil/other),36,Female,Asian,United States,United States,United States,English,No,Full-Time
638812f7a612024a31c22804,5ff5f6c52171e10f72d3610c,APPROVED,2022-12-01T02:35:38.826000Z,2022-12-01T02:36:15.987000Z,2022-12-01T02:36:18.019000,2022-12-01T02:36:17.954117Z,38,C109FFJY,3323,Graduate degree (MA/MSc/MPhil/other),32,Female,White,United States,United States,United States,English,No,Full-Time
638812fe11014245939f92d1,63614d7ed7516f2df577dd64,APPROVED,2022-12-01T02:35:44.470000Z,2022-12-01T02:36:36.991000Z,2022-12-01T02:36:38.966000,2022-12-01T02:36:38.898574Z,53,C109FFJY,220,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Full-Time
6388136865ab4b78dd9fcd69,5f98ab718920801c578363ab,APPROVED,2022-12-01T02:37:34.223000Z,2022-12-01T02:39:07.021000Z,2022-12-01T02:39:07.529000,2022-12-01T02:39:07.443430Z,93,C109FFJY,2539,Graduate degree (MA/MSc/MPhil/other),41,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
63881390d910cd82984b6c6d,6068bf5914131f3a1a80a413,APPROVED,2022-12-01T02:38:11.369000Z,2022-12-01T02:38:47.827000Z,2022-12-01T02:38:48.334000,2022-12-01T02:38:48.245667Z,37,C109FFJY,2815,Doctorate degree (PhD/other),67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638813a853d27d9cd94b6c75,594a969df0ea1b0001558178,AWAITING REVIEW,2022-12-01T02:38:34.324000Z,2022-12-01T02:39:55.653000Z,,2022-12-01T02:39:56.160433Z,82,NOCODE,365,Graduate degree (MA/MSc/MPhil/other),30,Male,White,United States,United States,United States,English,No,Full-Time
638813b5ff2e6502ca6d695f,5ee6349943bdaa39363f9439,APPROVED,2022-12-01T02:38:48.782000Z,2022-12-01T02:39:23.740000Z,2022-12-01T02:39:24.204000,2022-12-01T02:39:24.128606Z,35,C109FFJY,488,Graduate degree (MA/MSc/MPhil/other),41,Female,Mixed,United States,United States,United States,English,No,Full-Time
638813c11035b41890264a28,62a889993e01c9e01ee7066e,APPROVED,2022-12-01T02:38:59.373000Z,2022-12-01T02:39:40.617000Z,2022-12-01T02:39:41.071000,2022-12-01T02:39:40.980714Z,42,C109FFJY,1165,Graduate degree (MA/MSc/MPhil/other),45,Female,White,United States,United States,United States,English,No,Part-Time
638814059ea3e9f286b33daa,5efb5648d7ea0e08aa5d1179,APPROVED,2022-12-01T02:40:07.052000Z,2022-12-01T02:40:32.478000Z,2022-12-01T02:40:32.890000,2022-12-01T02:40:32.828960Z,26,C109FFJY,805,Graduate degree (MA/MSc/MPhil/other),26,Female,White,United States,United States,United States,Slovenian,Yes,Full-Time
63881443085124ebcd9d9714,60ff5b9ae8095935c35ea618,APPROVED,2022-12-01T02:41:13.877000Z,2022-12-01T02:41:38.815000Z,2022-12-01T02:41:39.267000,2022-12-01T02:41:39.205771Z,25,C109FFJY,2933,Doctorate degree (PhD/other),37,Male,White,United States,United States,United States,English,No,Full-Time
63881451b71a4fa70cf0cafe,62852363a0fc88e63c6c1c16,APPROVED,2022-12-01T02:41:26.772000Z,2022-12-01T02:42:17.498000Z,2022-12-01T02:42:17.951000,2022-12-01T02:42:17.883033Z,51,C109FFJY,110,Doctorate degree (PhD/other),38,Male,White,United States,United States,United States,English,No,Full-Time
638814be77eeadf42c0519cd,627a861608f88b4d143e3738,AWAITING REVIEW,2022-12-01T02:43:13.791000Z,2022-12-01T02:45:24.168000Z,,2022-12-01T02:45:24.584348Z,131,NOCODE,800,Graduate degree (MA/MSc/MPhil/other),25,Female,White,United States,United States,United States,English,No,Full-Time
638814ee81df242efc0da6f9,614f4893a7f27d638ea5e58c,AWAITING REVIEW,2022-12-01T02:44:01.933000Z,2022-12-01T02:45:13.541000Z,,2022-12-01T02:45:13.952768Z,72,NOCODE,2006,Graduate degree (MA/MSc/MPhil/other),62,Male,White,United States,United States,United States,English,No,Part-Time
638814f3b8f8418322d563ab,628eada3a9c9e0776884f27d,APPROVED,2022-12-01T02:44:06.250000Z,2022-12-01T02:44:36.445000Z,2022-12-01T02:44:36.815000,2022-12-01T02:44:36.753489Z,31,C109FFJY,1186,Graduate degree (MA/MSc/MPhil/other),30,Male,Mixed,United States,United States,United States,English,No,Full-Time
63881551c78aeef77ab6d8aa,570eaaaec9e604000e03397e,APPROVED,2022-12-01T02:45:48.611000Z,2022-12-01T02:48:21.018000Z,2022-12-01T02:48:21.478000,2022-12-01T02:48:21.397701Z,153,C109FFJY,1100,Graduate degree (MA/MSc/MPhil/other),80,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6388156dd2fb28fdf3d3332a,5ebc74759921f30c68adcc7a,AWAITING REVIEW,2022-12-01T02:46:07.245000Z,2022-12-01T02:46:50.555000Z,,2022-12-01T02:46:50.972479Z,44,NOCODE,2397,Graduate degree (MA/MSc/MPhil/other),53,Male,White,United States,United States,United States,English,No,Full-Time
6388156fbe51a46c2d9f92f7,6323a90c380df6eb64255d6f,AWAITING REVIEW,2022-12-01T02:46:10.634000Z,2022-12-01T02:46:53.164000Z,,2022-12-01T02:46:53.563912Z,43,NOCODE,273,Graduate degree (MA/MSc/MPhil/other),23,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63881572218e35fa444b6c34,63653f3c9312ee57242d05a8,APPROVED,2022-12-01T02:46:14.004000Z,2022-12-01T02:46:44.508000Z,2022-12-01T02:46:44.899000,2022-12-01T02:46:44.835922Z,31,C109FFJY,40,Graduate degree (MA/MSc/MPhil/other),39,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Full-Time
638815832d0f6d13edcd84c8,5f084a7987a3fe028ff65b8a,APPROVED,2022-12-01T02:46:31.557000Z,2022-12-01T02:47:29.140000Z,2022-12-01T02:47:30.018000,2022-12-01T02:47:29.962524Z,58,C109FFJY,1160,Doctorate degree (PhD/other),42,Female,White,United States,United States,United States,English,No,Full-Time
6388159bd568575a31240c18,5c7e843f9c3fc00016f4e5a1,AWAITING REVIEW,2022-12-01T02:46:55.133000Z,2022-12-01T02:47:45.991000Z,,2022-12-01T02:47:46.311473Z,51,NOCODE,2163,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Full-Time
638815ba42a1d13ccdd56348,637ce608b8f8f923bf784d84,AWAITING REVIEW,2022-12-01T02:47:26.461000Z,2022-12-01T02:48:32.217000Z,,2022-12-01T02:48:32.658174Z,66,NOCODE,20,Graduate degree (MA/MSc/MPhil/other),55,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638815c37ca72bea3bdb620c,5f6067975552dc000aa21f2a,APPROVED,2022-12-01T02:47:35.205000Z,2022-12-01T02:57:33.895000Z,2022-12-01T02:57:34.343000,2022-12-01T02:57:34.280974Z,599,C109FFJY,768,Doctorate degree (PhD/other),44,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638815c976743c47fb4b6c7c,628778b9bd0dbcd8fa2eeb3a,APPROVED,2022-12-01T02:47:41.236000Z,2022-12-01T02:49:22.797000Z,2022-12-01T02:49:23.296000,2022-12-01T02:49:23.209580Z,102,C109FFJY,1456,Graduate degree (MA/MSc/MPhil/other),64,Male,White,United States,United States,United States,English,No,Full-Time
638815f146436ad2d2c2280b,5ef3832ddd7d5a0f19b24f20,APPROVED,2022-12-01T02:48:17.259000Z,2022-12-01T02:49:27.754000Z,2022-12-01T02:49:28.245000,2022-12-01T02:49:28.159400Z,71,C109FFJY,983,Doctorate degree (PhD/other),35,Male,White,Chile,United States,United States,Spanish,Yes,Full-Time
638815f4218e35fa444b6c41,6333103245619932bba4c8f6,APPROVED,2022-12-01T02:48:25.111000Z,2022-12-01T02:49:05.308000Z,2022-12-01T02:49:05.736000,2022-12-01T02:49:05.673724Z,41,C109FFJY,388,Graduate degree (MA/MSc/MPhil/other),42,Male,White,Puerto Rico,United States,United States,Spanish,No,Full-Time
638815f7a06c3d1e71eb1c8e,5e6d07de9cf1952cdc94bf61,APPROVED,2022-12-01T02:48:27.673000Z,2022-12-01T02:48:55.179000Z,2022-12-01T02:48:55.632000,2022-12-01T02:48:55.572047Z,28,C109FFJY,1066,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,No,Full-Time
63881631cf366cfd2b52852d,6312c7a256366f293e745218,APPROVED,2022-12-01T02:49:23.381000Z,2022-12-01T02:49:51.953000Z,2022-12-01T02:49:52.347000,2022-12-01T02:49:52.286543Z,29,C109FFJY,220,Graduate degree (MA/MSc/MPhil/other),22,Male,White,United States,United States,United States,English,No,Full-Time
638816377ffa192b6bb6d862,62c895e07624a00daae301bb,APPROVED,2022-12-01T02:49:30.808000Z,2022-12-01T02:50:16.100000Z,2022-12-01T02:50:16.522000,2022-12-01T02:50:16.440459Z,46,C109FFJY,577,Graduate degree (MA/MSc/MPhil/other),37,Female,White,United States,United States,United States,English,No,Full-Time
6388168e201cce5ba5196ef9,610d505ad461a3607f6ec804,APPROVED,2022-12-01T02:50:58.180000Z,2022-12-01T02:51:25.928000Z,2022-12-01T02:51:26.335000,2022-12-01T02:51:26.261011Z,28,C109FFJY,2250,Graduate degree (MA/MSc/MPhil/other),28,Male,White,United States,United States,United States,English,Yes,Full-Time
6388169364b9c8d7ec9f92f2,5a4636c92f91ec0001dcba07,APPROVED,2022-12-01T02:51:01.708000Z,2022-12-01T02:51:49.060000Z,2022-12-01T02:51:49.465000,2022-12-01T02:51:49.407104Z,48,C109FFJY,1013,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,No,Full-Time
6388169ef33ae93bbe7fa121,5aa6e29435237b0001130d68,APPROVED,2022-12-01T02:51:14.220000Z,2022-12-01T02:51:45.839000Z,2022-12-01T02:51:47.358000,2022-12-01T02:51:47.291155Z,32,C109FFJY,2724,Graduate degree (MA/MSc/MPhil/other),27,Female,Asian,China,United States,United States,Chinese,No,Full-Time
638816a97bbe8ebb9252859f,6149527a450140c071bd5c2e,APPROVED,2022-12-01T02:51:25.538000Z,2022-12-01T02:51:56.664000Z,2022-12-01T02:51:57.052000Z,2022-12-01T02:51:58.669503Z,32,C109FFJY,1285,Doctorate degree (PhD/other),47,Male,White,United States,United States,United States,English,No,Full-Time
638816cfdfd580c015b6bb35,6387f855e7b15e0cb89d96ba,APPROVED,2022-12-01T02:52:03.512000Z,2022-12-01T02:53:21.284000Z,2022-12-01T02:53:21.730000,2022-12-01T02:53:21.641551Z,78,C109FFJY,2,Graduate degree (MA/MSc/MPhil/other),49,Male,White,United States,United States,United States,English,No,Full-Time
638816e845eb0355c1aa038d,5e8a76b3939b3072dc76fb5c,APPROVED,2022-12-01T02:52:26.127000Z,2022-12-01T02:52:52.182000Z,2022-12-01T02:52:52.606000,2022-12-01T02:52:52.546068Z,27,C109FFJY,1404,Graduate degree (MA/MSc/MPhil/other),25,Male,Other,United States,United States,United States,English,No,Part-Time
6388176a1ed819c8f236c138,63460f79457f687948f53b88,AWAITING REVIEW,2022-12-01T02:54:42.299000Z,2022-12-01T02:57:32.870000Z,,2022-12-01T02:57:33.195469Z,171,NOCODE,348,Graduate degree (MA/MSc/MPhil/other),32,Male,Asian,Bangladesh,United States,United States,English,Yes,Full-Time
638817857f3cff068a7c10b6,627920bf48e6cf4191a98f65,AWAITING REVIEW,2022-12-01T02:55:02.810000Z,2022-12-01T02:56:28.263000Z,,2022-12-01T02:56:28.656099Z,86,NOCODE,410,Graduate degree (MA/MSc/MPhil/other),38,Female,Asian,DATA_EXPIRED,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
638817aa415423b8a3240bed,5dda0a8b3c870a9824c901f5,APPROVED,2022-12-01T02:55:42.123000Z,2022-12-01T02:56:23.320000Z,2022-12-01T02:56:23.721000,2022-12-01T02:56:23.653519Z,42,C109FFJY,2182,Graduate degree (MA/MSc/MPhil/other),52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638817cc009c7942651c9fd6,5c88725629e4730012a00a4e,AWAITING REVIEW,2022-12-01T02:56:15.417000Z,2022-12-01T02:56:59.876000Z,,2022-12-01T02:57:00.255113Z,45,NOCODE,406,Graduate degree (MA/MSc/MPhil/other),51,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63881800faaa09aa66b6bb29,6329fef9d9d384640eb94cfa,APPROVED,2022-12-01T02:57:29.877000Z,2022-12-01T02:58:26.575000Z,2022-12-01T02:58:27.001000,2022-12-01T02:58:26.918114Z,57,C109FFJY,87,Graduate degree (MA/MSc/MPhil/other),42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6388185819a588ad499d96ff,58be2fc3bfc0f4000179f3c5,APPROVED,2022-12-01T02:58:36.699000Z,2022-12-01T02:59:20.105000Z,2022-12-01T02:59:20.537000,2022-12-01T02:59:20.476025Z,44,C109FFJY,2497,Doctorate degree (PhD/other),51,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63881876d568575a31240c31,5d5dcbce56779f001a62245e,APPROVED,2022-12-01T02:59:05.447000Z,2022-12-01T02:59:42.702000Z,2022-12-01T02:59:43.124000,2022-12-01T02:59:43.066372Z,38,C109FFJY,919,Graduate degree (MA/MSc/MPhil/other),40,Male,White,United States,United States,United States,English,Yes,Full-Time
6388188f6636bff270f0cb26,5f35583ef5d0b44ed64953a4,APPROVED,2022-12-01T02:59:30.284000Z,2022-12-01T02:59:52.169000Z,2022-12-01T02:59:52.634000,2022-12-01T02:59:52.566214Z,22,C109FFJY,585,Doctorate degree (PhD/other),37,Female,White,United States,United States,United States,English,No,Full-Time
638818a8b8fab3ec3e36c164,6297d4ad03a1830f21d22cb1,APPROVED,2022-12-01T02:59:55.370000Z,2022-12-01T03:00:28.734000Z,2022-12-01T03:00:29.542000,2022-12-01T03:00:29.477622Z,34,C109FFJY,1001,Graduate degree (MA/MSc/MPhil/other),41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638818c81ed819c8f236c152,62c79dafb9222348d5e5a90c,AWAITING REVIEW,2022-12-01T03:00:26.862000Z,2022-12-01T03:01:07.659000Z,,2022-12-01T03:01:07.970420Z,41,NOCODE,897,Graduate degree (MA/MSc/MPhil/other),32,Male,Black,United States,United States,United States,English,No,Full-Time
638818ec70b0a0f57bc22840,5c64c8c458987100010e9db7,APPROVED,2022-12-01T03:01:05.102000Z,2022-12-01T03:01:54.564000Z,2022-12-01T03:01:54.971000,2022-12-01T03:01:54.903323Z,50,C109FFJY,3662,Graduate degree (MA/MSc/MPhil/other),62,Female,White,United States,United States,United States,English,No,Full-Time
638818ef5b10b23a167c10f0,6144834d136ed7f27d2dbe60,AWAITING REVIEW,2022-12-01T03:01:05.320000Z,2022-12-01T03:01:54.004000Z,,2022-12-01T03:01:54.424087Z,49,NOCODE,2066,Graduate degree (MA/MSc/MPhil/other),49,Female,White,United States,United States,United States,English,No,Full-Time
638819737f3cff068a7c10cd,5c4af67cdccaa800016b3192,APPROVED,2022-12-01T03:03:15.954000Z,2022-12-01T03:03:46.502000Z,2022-12-01T03:03:46.910000,2022-12-01T03:03:46.845653Z,31,C109FFJY,4836,Graduate degree (MA/MSc/MPhil/other),40,Male,White,United States,United States,United States,English,Yes,Full-Time
6388197ae2733c2f3dd13a9d,5e0f51826f6d3e66045b8feb,APPROVED,2022-12-01T03:03:24.960000Z,2022-12-01T03:03:54.668000Z,2022-12-01T03:03:55.156000,2022-12-01T03:03:55.094698Z,30,C109FFJY,517,Graduate degree (MA/MSc/MPhil/other),44,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63881983cb19ff8e46ebaf02,5f24990f4f9b0c0999492651,APPROVED,2022-12-01T03:03:34.918000Z,2022-12-01T03:03:56.867000Z,2022-12-01T03:03:57.369000,2022-12-01T03:03:57.292795Z,22,C109FFJY,2285,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Part-Time
638819a9a773c745c3255fad,62c2e1dcee1194bef7151c26,APPROVED,2022-12-01T03:04:16.423000Z,2022-12-01T03:05:54.736000Z,2022-12-01T03:05:55.183000,2022-12-01T03:05:55.096868Z,99,C109FFJY,562,Graduate degree (MA/MSc/MPhil/other),35,Male,White,United States,United States,United States,English,No,Full-Time
638819c19559f4f42dab8231,60feef287e50bd7f55933e65,AWAITING REVIEW,2022-12-01T03:04:36.843000Z,2022-12-01T03:05:13.622000Z,,2022-12-01T03:05:14.020067Z,37,NOCODE,477,Graduate degree (MA/MSc/MPhil/other),25,Female,White,United States,United States,United States,English,No,Full-Time
638819c7117b8f1c8e0519f5,5caec6b270da3100017f35de,AWAITING REVIEW,2022-12-01T03:04:42.617000Z,2022-12-01T03:05:42.422000Z,,2022-12-01T03:05:42.802960Z,60,NOCODE,2520,Doctorate degree (PhD/other),63,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
