"","Participant.id","education","Age","Sex","Ethnicity.simplified","Student.status","Employment.status","treatment","response"
"1","5484655ffdf99b07b28f22cc","high",74,"Male","White","No","Full-Time",FALSE,4
"2","54849ec4fdf99b0379939d1d","medium",32,"Female","White","No","Full-Time",FALSE,-4
"3","5513256cfdf99b1607b1f47b","high",31,"Male","White","No","Full-Time",FALSE,-10
"4","555247e6fdf99b0c18cd1d0c","high",37,"Male","White","No","Part-Time",TRUE,-7
"5","557f112bfdf99b4ea6dd08db","high",29,"Female","Asian","DATA_EXPIRED","DATA_EXPIRED",TRUE,-2
"6","558943fafdf99b5ccd435cb3","low",75,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,7
"7","55899789fdf99b7ae5007a5b","medium",39,"Male","White","No","Full-Time",TRUE,5
"8","558a327cfdf99b2d75651681","high",56,"Male","White","No","Full-Time",FALSE,10
"9","558afc18fdf99b7dfef4d84e","medium",33,"Male","Asian","No","Part-Time",FALSE,-10
"10","559d9916fdf99b1e2b2dc6b8","medium",69,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,0
"11","55a75835fdf99b26395fae40","medium",32,"Female","White","No","Full-Time",FALSE,8
"12","55abb1a5fdf99b501fab62e3","high",79,"Male","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,8
"13","55af28e1fdf99b7ffd4a728b","medium",40,"Male","White","No","DATA_EXPIRED",FALSE,10
"14","55b67c31fdf99b26b999cc1e","low",41,"Female","White","No","Full-Time",FALSE,2
"15","55fb0c5377f33b0005cb1f12","medium",36,"Female","Black","No","Full-Time",TRUE,1
"16","5678620289319e0011651232","medium",32,"Female","White","No","Full-Time",FALSE,10
"17","5692e00c8d93fe000efa0459","high",41,"Male","Asian","No","Full-Time",FALSE,0
"18","56b8de29e1d0a200051517f8","medium",40,"Female","Asian","No","DATA_EXPIRED",TRUE,8
"19","56bd7bf3d4e2180005a86846","high",37,"Female","Black","No","Full-Time",FALSE,-7
"20","56d62dc6ebdf10000667411e","high",35,"Male","White","No","Full-Time",TRUE,-8
"21","570d891d42a1db000fc65b4d","medium",45,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-6
"22","570eaaaec9e604000e03397e","high",80,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,4
"23","5727aecae386b9000f4000cd","medium",39,"Female","White","No","Part-Time",TRUE,-4
"24","572b6ced3ab9df0008b9ad52","medium",30,"Female","White","No","Full-Time",FALSE,-6
"25","574cca765e5491000f3c89e0","medium",61,"Male","White","No","Full-Time",TRUE,-8
"26","57527f5f0811ad0006f37c29","medium",32,"Male","White","No","Full-Time",TRUE,-10
"27","5783abeebaec1b00016943d9","high",39,"Male","White","No","Full-Time",TRUE,-6
"28","578b5756160201000103fe40","medium",27,"Male","Other","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,5
"29","57a08ec3dcff7d0001c7ce99","high",41,"Female","White","No","DATA_EXPIRED",FALSE,-8
"30","57ac740478a38d00017cce22","low",62,"Female","White","No","Part-Time",TRUE,4
"31","5809f556b869700001d71179","high",37,"Male","White","No","Full-Time",FALSE,-7
"32","580c7b88357e890001dd139b","low",36,"Female","White","No","Full-Time",FALSE,-10
"33","5815369b94ecc900010b014e","medium",32,"Female","White","No","DATA_EXPIRED",TRUE,-7
"34","581d50e882c5aa000132ce4f","medium",36,"Male","White","No","Unemployed (and job seeking)",TRUE,8
"35","582dc3450ea3c10001c1dc52","medium",38,"Female","White","No","Full-Time",FALSE,0
"36","5859285b73f2620001c21bb8","medium",30,"Female","White","No","Full-Time",FALSE,-4
"37","588da085a2a9930001721bc8","medium",30,"Male","White","No","Unemployed (and job seeking)",TRUE,8
"38","589de7bbbb9e0f0001ac9768","low",27,"Female","White","No","Other",TRUE,-10
"39","589f84ba27c3bb00014e6ab4","low",28,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-2
"40","58a53ea734fcb30001053e08","medium",52,"Male","White","No","Full-Time",TRUE,-3
"41","58a9bada6a8d3b00017eccc2","medium",60,"Female","White","No","Full-Time",TRUE,-2
"42","58be2fc3bfc0f4000179f3c5","high",51,"Male","White","No","Unemployed (and job seeking)",TRUE,1
"43","58c38ef58158840001b5c230","medium",35,"Male","White","No","Full-Time",FALSE,6
"44","58c3c835334d5b0001d6374e","high",NA,"DATA_EXPIRED","DATA_EXPIRED","No","DATA_EXPIRED",FALSE,-7
"45","58d899d848a0550001171214","medium",41,"Female","White","No","DATA_EXPIRED",FALSE,-6
"46","58e9538908dc910001901f6b","high",59,"Female","White","No","Other",TRUE,9
"47","58f0fca0d40252000192f201","high",41,"Male","White","No","Full-Time",TRUE,0
"48","590798daec81dd0001d54797","low",59,"Female","White","No","Full-Time",TRUE,-4
"49","591e09ccf233a70001df6e8c","low",24,"Female","White","No","Unemployed (and job seeking)",TRUE,0
"50","591ed2c61c6d600001aafddd","low",31,"Female","White","Yes","Part-Time",FALSE,10
"51","5928b05e590f0b000126edb8","medium",25,"Male","Asian","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-10
"52","592f09f14217c40001a76e8e","medium",44,"Male","White","No","DATA_EXPIRED",TRUE,0
"53","593d60d9d3501e0001bc16e4","high",NA,"Male","White","No","Full-Time",TRUE,-10
"54","594a969df0ea1b0001558178","high",30,"Male","White","No","Full-Time",FALSE,8
"55","596fea64a5c32a0001584755","medium",30,"Female","White","No","Part-Time",TRUE,-8
"56","5993b6ef7be18f00018290b5","medium",35,"Female","DATA_EXPIRED","Yes","DATA_EXPIRED",FALSE,-5
"57","5999a1096b939900012da1c7","high",36,"Female","Black","No","Full-Time",FALSE,-6
"58","59a3d5439b845f0001ec1f25","medium",29,"Female","White","No","Other",FALSE,7
"59","59a86c7c766ed90001068222","high",52,"Female","White","No","Full-Time",FALSE,-8
"60","59b0106d834a170001d6061c","medium",38,"Female","White","No","DATA_EXPIRED",TRUE,-2
"61","59b39c4ac05bb50001eb3b7f","medium",27,"Female","White","No","DATA_EXPIRED",FALSE,-6
"62","59ba2a6e6495ef00019fbd70","medium",57,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,6
"63","59d75f1b8fd07a0001841feb","high",68,"Male","White","No","Part-Time",TRUE,-8
"64","59f0f82ce75b450001a699ad","low",26,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,5
"65","59f224ce40333e00017edfe8","medium",37,"Female","White","No","Full-Time",FALSE,10
"66","59ff47d47ecfc50001be0555","high",42,"Male","White","No","Full-Time",FALSE,0
"67","5a01a0fd728b1b0001ad89f8","medium",34,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,4
"68","5a08c9a7f2e3460001edb063","medium",26,"Female","White","No","Unemployed (and job seeking)",TRUE,-10
"69","5a0b8d4c7ecfc50001be130d","low",31,"DATA_EXPIRED","Other","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,10
"70","5a0ef93279f96a0001c73f25","medium",30,"Female","Black","DATA_EXPIRED","DATA_EXPIRED",FALSE,4
"71","5a18805f087f2e0001eaf737","high",41,"Female","White","No","Full-Time",FALSE,-4
"72","5a2dc611390d120001c70ac2","low",30,"Male","White","No","Unemployed (and job seeking)",FALSE,10
"73","5a2e4e2f443c10000121161c","medium",31,"Female","White","Yes","Full-Time",FALSE,-4
"74","5a2ee8005458fd00017bd0ae","high",27,"Male","White","No","Full-Time",TRUE,5
"75","5a35ecbf57d4450001236fd3","high",30,"Male","White","No","Part-Time",TRUE,-9
"76","5a4636c92f91ec0001dcba07","high",31,"Female","White","No","Full-Time",FALSE,-6
"77","5a6ab0fbab58b500015f29db","medium",42,"Female","Mixed","No","Full-Time",FALSE,-1
"78","5a6cfad8ab58b500015f56ef","medium",40,"Male","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-6
"79","5a6e5b8a0384310001948ab4","low",33,"Female","White","No","Unemployed (and job seeking)",TRUE,-3
"80","5a6f71ad82968f0001a69d1c","medium",NA,"Female","White","No","Full-Time",FALSE,4
"81","5a6fa677c2eb6c00017e042e","medium",27,"Male","Asian","No","DATA_EXPIRED",TRUE,2
"82","5a78e1f3aa46dd00016b310e","low",24,"Female","White","No","Full-Time",TRUE,-8
"83","5a78f57a2a842c0001fc43db","medium",25,"Female","White","No","Full-Time",TRUE,-4
"84","5a94362e873cda0001dc66c9","medium",32,"Female","White","No","Full-Time",TRUE,-6
"85","5aa6e29435237b0001130d68","high",27,"Female","Asian","No","Full-Time",FALSE,6
"86","5aad9c53c4914b0001a39659","high",NA,"Female","White","No","Full-Time",FALSE,-10
"87","5ad1dee393f87d00016ce40f","low",37,"Female","Other","No","Unemployed (and job seeking)",TRUE,5
"88","5aeab6e39e185a0001b9e272","medium",31,"Female","White","No","Full-Time",TRUE,-5
"89","5af09ff00eca060001b1379c","low",51,"Female","Black","No","Part-Time",FALSE,0
"90","5af514d386fd9c0001664c92","medium",28,"Male","White","No","Unemployed (and job seeking)",TRUE,-7
"91","5af799f857516b0001412679","high",53,"Male","White","No","Full-Time",FALSE,0
"92","5b0482fc325b6c0001bbb7f0","medium",31,"Female","White","No","Full-Time",FALSE,9
"93","5b0b89c31e55760001b958e9","medium",30,"Female","White","No","Full-Time",TRUE,6
"94","5b2489070ec82d0001d1dbb2","high",44,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-1
"95","5b40ff8b3d066d0001609b63","medium",42,"Female","White","No","Part-Time",TRUE,6
"96","5b4d31673d01bd0001ec447e","high",30,"Male","White","No","Full-Time",FALSE,7
"97","5b5b455d8fb47700015830b7","medium",31,"Female","White","No","DATA_EXPIRED",FALSE,-6
"98","5b5c3b266b25590001778ea1","medium",40,"Male","Asian","Yes","Unemployed (and job seeking)",TRUE,3
"99","5b5c8d4e10aec90001ed4bee","medium",23,"Female","White","No","Full-Time",TRUE,10
"100","5b667e3fdc84c6000173edc2","medium",35,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,5
"101","5b690c1840003400016fdb4b","high",34,"Female","White","No","Full-Time",FALSE,0
"102","5b6f49b7d60bdd0001ade437","high",67,"Male","White","No","Part-Time",TRUE,0
"103","5b6f49b7d60bdd0001ade437","high",67,"Male","White","No","Part-Time",FALSE,0
"104","5b745d7bea73590001e99b25","medium",56,"Female","White","No","Full-Time",TRUE,1
"105","5b75e9ca218c0f00010801fd","high",48,"Male","White","No","Full-Time",FALSE,0
"106","5b91df2155a9c60001c07fb7","medium",33,"Female","White","No","Full-Time",TRUE,3
"107","5b9b4cc406114100010660f0","medium",30,"Male","White","No","Full-Time",FALSE,-4
"108","5b9bca2b948c2c0001fb01e0","medium",37,"Male","White","Yes","Part-Time",FALSE,-4
"109","5b9bca2b948c2c0001fb01e0","medium",37,"Male","White","Yes","Part-Time",TRUE,-4
"110","5ba3e0889ac9510001bf1c00","medium",25,"Female","White","No","Full-Time",TRUE,-4
"111","5ba85b52ce805400013f3955","high",33,"Male","Mixed","No","Full-Time",FALSE,-2
"112","5baa535fa3c9170001156197","high",32,"Female","Mixed","DATA_EXPIRED","Full-Time",FALSE,-9
"113","5bace423b95cc700014b5334","high",36,"Female","White","No","Full-Time",FALSE,-2
"114","5bc3949e35ed640001e277ba","high",41,"Female","White","No","Full-Time",TRUE,10
"115","5bc913d99427200001dd47f5","high",73,"Female","White","No","Part-Time",FALSE,-7
"116","5bca8e280f10750001d76774","medium",52,"Female","White","No","DATA_EXPIRED",FALSE,10
"117","5bcb229aa8920a00013060fa","low",29,"Female","Mixed","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-2
"118","5bcc1fce4249b20001bc99f1","low",40,"Female","White","No","Full-Time",FALSE,5
"119","5bcd36c73a99c4000153b53b","low",37,"Male","Black","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-8
"120","5bcfcdbd77740000016b425a","medium",40,"Female","Black","Yes","Full-Time",TRUE,-8
"121","5bd8fabf544d4f000141d94d","high",72,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,9
"122","5bda54fbfdc9a9000172ae45","medium",47,"Female","White","No","DATA_EXPIRED",FALSE,1
"123","5bdba05d19b9ba000157a348","low",27,"Female","White","No","Unemployed (and job seeking)",FALSE,-8
"124","5bdf49f0af2dc600013e318c","high",37,"Female","White","DATA_EXPIRED","Full-Time",FALSE,-2
"125","5be10ec03e09dc00010e8ccc","high",33,"Male","White","No","Full-Time",FALSE,2
"126","5be1cda184a0cc000170fd51","medium",56,"Male","White","No","DATA_EXPIRED",TRUE,0
"127","5be769f53b047e0001a39b01","low",63,"Female","White","No","Unemployed (and job seeking)",TRUE,4
"128","5be87e33a14b540001aa2ea5","high",32,"Female","White","No","Full-Time",FALSE,4
"129","5bebd4111296920001d55c5a","high",38,"Female","White","No","Full-Time",FALSE,5
"130","5bf0c68c5fc1db0001306ab0","medium",66,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,4
"131","5bf28a086d4c3e00014410f7","medium",22,"Male","Black","No","Unemployed (and job seeking)",TRUE,-4
"132","5bf28a086d4c3e00014410f7","medium",22,"Male","Black","No","Unemployed (and job seeking)",FALSE,-2
"133","5c02f544e6eafc0001f6d37b","medium",31,"Male","White","No","Full-Time",TRUE,-6
"134","5c04f82fa3882600019926d7","medium",39,"Female","White","No","Full-Time",TRUE,-8
"135","5c054e8a553fb800011917d7","medium",23,"Male","White","Yes","Other",TRUE,-2
"136","5c07361c96378a0001196024","low",29,"Female","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,-8
"137","5c095c8a217d6000011193b8","medium",34,"Female","Black","No","Other",FALSE,-4
"138","5c0f1cf4f3027300014b606f","high",40,"Male","White","No","Full-Time",TRUE,10
"139","5c103559919ffb0001833864","low",31,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,7
"140","5c144c641f6f1500014950e5","medium",23,"Female","White","No","Full-Time",TRUE,7
"141","5c1976c90d57c30001b4162c","high",71,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,1
"142","5c2414b8101408000140617a","medium",75,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-10
"143","5c27e76978fad500019328cc","high",38,"Male","White","No","Full-Time",TRUE,8
"144","5c2ff645644d5300010c25f3","low",29,"Female","White","No","Unemployed (and job seeking)",TRUE,-5
"145","5c3388fa01439b0001a0adfe","high",39,"Female","White","No","Full-Time",FALSE,0
"146","5c3685298bff0f0001aeeb78","medium",33,"Female","White","Yes","Part-Time",TRUE,8
"147","5c3685298bff0f0001aeeb78","medium",33,"Female","White","Yes","Part-Time",FALSE,8
"148","5c3764ce3acfeb000154ac66","high",33,"Male","Asian","DATA_EXPIRED","DATA_EXPIRED",TRUE,-10
"149","5c376ea0eecc440001c58889","medium",44,"Male","White","DATA_EXPIRED","Full-Time",FALSE,-8
"150","5c376ea0eecc440001c58889","medium",44,"Male","White","DATA_EXPIRED","Full-Time",TRUE,-8
"151","5c3a958d48ad2900017f6817","medium",34,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-7
"152","5c3f9952e0ea8200014686f1","low",34,"Female","White","No","Full-Time",FALSE,-3
"153","5c47758c2381060001bf5b19","medium",28,"Female","White","No","Part-Time",FALSE,-10
"154","5c47f0c82381060001bf7500","medium",26,"Female","White","No","DATA_EXPIRED",TRUE,5
"155","5c4af67cdccaa800016b3192","high",40,"Male","White","Yes","Full-Time",TRUE,-2
"156","5c4e9decc477f10001d90ac9","medium",23,"Female","White","No","Part-Time",TRUE,-6
"157","5c55c45f53fba80001bcf323","low",31,"Female","Mixed","No","Unemployed (and job seeking)",FALSE,5
"158","5c64c8c458987100010e9db7","high",62,"Female","White","No","Full-Time",FALSE,0
"159","5c6844065c15a3000144722c","medium",42,"Female","White","No","Part-Time",TRUE,-2
"160","5c7e843f9c3fc00016f4e5a1","high",36,"Male","White","No","Full-Time",FALSE,3
"161","5c7f2dc436ad0a00110bb122","medium",37,"Male","Asian","No","DATA_EXPIRED",TRUE,0
"162","5c88725629e4730012a00a4e","high",51,"Female","Black","DATA_EXPIRED","DATA_EXPIRED",TRUE,4
"163","5c88c205f76b260001681733","low",58,"Female","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,-6
"164","5c8974ef34daa70015e92daf","high",33,"Male","Mixed","Yes","Full-Time",FALSE,5
"165","5c91ab9b47fad40011be8306","medium",32,"Male","White","No","Full-Time",FALSE,-8
"166","5c961ee66357fb0001ef4b4a","low",53,"Male","Black","No","Unemployed (and job seeking)",FALSE,3
"167","5ca24b9ceb041e00152164f0","high",49,"Female","White","No","Part-Time",TRUE,-8
"168","5ca25f7048f78e0018fdac10","high",39,"Male","White","No","Full-Time",TRUE,-8
"169","5ca5435273897b0001de44ff","high",34,"Male","Asian","No","Full-Time",TRUE,1
"170","5ca73ac06fa13f00189cbe17","high",58,"Male","White","No","Part-Time",FALSE,-2
"171","5cad01a91bf1840018cfabc5","medium",49,"Female","White","No","Full-Time",FALSE,-4
"172","5caec6b270da3100017f35de","high",63,"Male","Asian","DATA_EXPIRED","DATA_EXPIRED",TRUE,-4
"173","5cb2e89bc29be80001b13ed6","low",49,"Female","White","No","Part-Time",TRUE,5
"174","5cb56689b34d310018c83a8c","low",48,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-3
"175","5cb7d17ddd3aff0017d13821","medium",44,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,8
"176","5cba91f716ab74001672d747","medium",28,"Male","Asian","Yes","Other",TRUE,-1
"177","5cbe7fdb82218d00172aa4f3","low",63,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,4
"178","5cd8aebb5df66e0001d572c4","medium",29,"Female","Asian","No","Full-Time",FALSE,0
"179","5cd8d86210887400182db201","low",38,"Female","Black","No","Full-Time",FALSE,4
"180","5ce4c4ea209b8a001a6e3c11","high",33,"Male","White","Yes","Full-Time",FALSE,-6
"181","5ce4eea02210eb0017870791","medium",44,"Female","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,7
"182","5cedc808265241001537eb03","medium",32,"Male","White","No","Full-Time",TRUE,-8
"183","5cf1eed7a602eb0001e2e850","medium",24,"Male","White","No","Full-Time",FALSE,2
"184","5cf8529eb13a580001bdc7d9","medium",33,"Male","Asian","No","Full-Time",FALSE,-3
"185","5cfafa8c2bcca70017252f6b","high",57,"Male","Mixed","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,4
"186","5cfc7489e289a80016b6e29f","medium",27,"Male","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,6
"187","5cfe7510d987a800178eab1a","medium",35,"Male","White","No","Full-Time",TRUE,-2
"188","5cfe79d535026c001a0d829c","medium",36,"Female","White","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,1
"189","5cfec17adc24bc00016efa53","medium",37,"Male","White","No","Full-Time",TRUE,0
"190","5d140b5c1039690017945b7b","low",23,"Male","White","No","Full-Time",TRUE,-5
"191","5d1511f1e814b800016108a6","high",66,"Male","White","No","Full-Time",FALSE,0
"192","5d17ce93ac37cd0019535088","medium",22,"Male","Asian","Yes","Unemployed (and job seeking)",TRUE,4
"193","5d26222d2cbf2c00170c5ff9","medium",22,"Male","Asian","Yes","Due to start a new job within the next month",TRUE,4
"194","5d38c604b3126d0001fbed6e","low",31,"Female","White","No","Full-Time",FALSE,-2
"195","5d3969b6075f5700185d44b3","medium",27,"Male","White","No","Unemployed (and job seeking)",FALSE,-2
"196","5d3c88c00e510a00013df5f1","low",35,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,2
"197","5d41e832b0ca7200169d857e","high",84,"Male","White","No","Full-Time",TRUE,10
"198","5d42abf3c9acd700010c41df","low",27,"Male","White","No","Unemployed (and job seeking)",TRUE,-2
"199","5d46619eb30ae50001578288","low",31,"Female","White","No","Full-Time",FALSE,-10
"200","5d4b1c73cfe6e90017ad8990","high",27,"Male","Black","Yes","Full-Time",TRUE,6
"201","5d510396f6725b001a4fc025","medium",24,"Female","Other","No","Part-Time",FALSE,4
"202","5d55a1f2fab56e000140df8f","medium",25,"Male","Asian","No","Full-Time",FALSE,0
"203","5d58d7d6280de7001aa7952a","high",38,"Female","Mixed","No","Full-Time",FALSE,-2
"204","5d5dcbce56779f001a62245e","high",40,"Male","White","Yes","Full-Time",TRUE,1
"205","5d5defa4573c80001704d465","medium",42,"Male","White","Yes","Full-Time",FALSE,0
"206","5d654282986878001c2a5db7","high",40,"Female","White","No","Full-Time",TRUE,-10
"207","5d6ac7e17658a1001a8c63b2","medium",56,"Female","White","No","Full-Time",FALSE,-3
"208","5d76d2f7daf4bf00164d585b","high",28,"Female","White","No","Full-Time",TRUE,-7
"209","5d7850851841fc0001e9c64d","medium",32,"Female","White","No","Full-Time",FALSE,8
"210","5d7c4978e34654001a80f1ba","low",34,"Female","White","No","Unemployed (and job seeking)",FALSE,10
"211","5d7f79e7e41ee70018d9164a","low",39,"Female","White","No","Full-Time",TRUE,-6
"212","5d825b67d27dc700019110ac","medium",37,"Female","White","No","Full-Time",FALSE,-4
"213","5d8a5f4a98c9cb00019998f6","medium",35,"Female","White","Yes","Part-Time",FALSE,-4
"214","5d8d12f6d88e3a00142c9751","medium",37,"Male","White","No","Part-Time",TRUE,0
"215","5d8d8f8a7df28500133337d1","low",31,"Male","White","No","Unemployed (and job seeking)",FALSE,-5
"216","5d90c4fadf90b6001549561e","medium",53,"Female","White","No","Full-Time",TRUE,-4
"217","5d93828b5b11ac0017eedc19","medium",38,"Male","White","No","Unemployed (and job seeking)",FALSE,-6
"218","5d9532e77f3bc20015602008","high",29,"Male","White","Yes","Part-Time",TRUE,5
"219","5da4e44b89b88f0011b3221b","medium",48,"Female","Black","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-10
"220","5dc4c22f0389e438ac69eac9","low",36,"Female","Black","No","Full-Time",TRUE,7
"221","5dcefcd0307b8d05031d7264","high",31,"Male","White","No","Full-Time",FALSE,-6
"222","5dd371cada167d3773d4ee9e","medium",49,"Female","White","No","Part-Time",FALSE,-4
"223","5dd37881523df036fecff14d","low",43,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,1
"224","5dd3bdc79dac7c3a80032939","medium",59,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-2
"225","5dd3bfcd8b8df139ce007928","medium",54,"Male","White","No","Full-Time",FALSE,-3
"226","5dd3e25ec5faa23c1c65fbb7","medium",37,"Male","White","No","Unemployed (and job seeking)",TRUE,-10
"227","5dd3eaabfef7c23d3f95d252","medium",50,"Male","White","No","Full-Time",TRUE,2
"228","5dd4070a57a7e13efe25534a","high",59,"Female","White","No","Part-Time",TRUE,5
"229","5dd56a2ed6907251e83c7d70","medium",59,"Male","White","No","Full-Time",FALSE,-7
"230","5dd733664524e76dc4537fe2","high",36,"Female","White","Yes","Full-Time",FALSE,-5
"231","5dd85584e2dcbd80078ad6a3","high",48,"Female","Black","DATA_EXPIRED","Part-Time",TRUE,-4
"232","5dda0a8b3c870a9824c901f5","high",52,"Female","White","DATA_EXPIRED","DATA_EXPIRED",FALSE,9
"233","5dda993086c886a06ce9108d","medium",75,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-1
"234","5dda9b9a9d9e30a06d320ffb","medium",40,"Male","White","No","Full-Time",TRUE,0
"235","5ddb1b1e929d5da850164610","low",41,"Female","White","No","Full-Time",TRUE,6
"236","5dddd93ce2dcbdd58abe31f2","high",73,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,2
"237","5ddf3a3a23f9f1eabaf02ad5","medium",36,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-1
"238","5de81d685a8f94795b893d45","medium",39,"Male","Asian","No","Full-Time",FALSE,0
"239","5de9c0841255590f666b724e","low",24,"Female","White","No","Full-Time",TRUE,-6
"240","5dea5ba4446c901777bde897","high",44,"Female","White","No","Full-Time",TRUE,-10
"241","5dea961cf4c5e11bd9c4058c","low",25,"Female","Asian","No","Other",FALSE,-7
"242","5df1822669a11709f1421d2e","high",64,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,8
"243","5df861926aab7c5f659dfd85","medium",54,"Female","White","No","Other",TRUE,0
"244","5df97cf6deea2b70989b6528","medium",51,"Female","White","No","Full-Time",TRUE,-6
"245","5dfe8e7bdc8535b21b18ea2f","high",42,"Male","White","No","DATA_EXPIRED",FALSE,10
"246","5e0413f6d62abeed46e254f6","high",24,"Male","White","DATA_EXPIRED","DATA_EXPIRED",TRUE,9
"247","5e059d2bb1fb05fd1f841142","high",58,"Male","White","No","Full-Time",TRUE,-8
"248","5e0a2f6377f8652c6fc3f887","low",30,"Female","White","No","Full-Time",TRUE,-3
"249","5e0e434dc0b81f59c01162b8","medium",46,"Female","Black","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,4
"250","5e0f51826f6d3e66045b8feb","high",44,"Female","White","No","DATA_EXPIRED",TRUE,2
"251","5e11e7aba7fba686b2cb3341","medium",43,"Male","DATA_EXPIRED","No","Other",TRUE,-10
"252","5e14d563c4e155ae93907ae1","high",47,"Male","White","No","Part-Time",FALSE,-6
"253","5e1f9c6e105841000c7740d9","high",37,"Female","White","No","DATA_EXPIRED",FALSE,-3
"254","5e23b46fde3c906690fbd4f8","low",26,"Male","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-2
"255","5e2539fedc1a177a63796efc","low",59,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-4
"256","5e25c1a57d6cd1000cf870b8","high",36,"Male","White","No","Full-Time",FALSE,8
"257","5e27868c5cbbcc0b3599574b","high",31,"Male","White","No","Full-Time",FALSE,1
"258","5e28e8819061a50beacc52c5","high",41,"Female","White","No","Full-Time",FALSE,-8
"259","5e29ed78eb557a05536b8442","high",55,"Male","White","No","Full-Time",TRUE,-2
"260","5e3309ad239ceb2d47d47c4a","medium",52,"Female","White","No","Full-Time",FALSE,-4
"261","5e3581ed0082f15283413024","high",62,"Male","White","No","Full-Time",FALSE,0
"262","5e373f33a42bce6daa55ea65","high",68,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-8
"263","5e3cc28a194a520c0c128f13","low",53,"Male","White","No","Other",TRUE,-10
"264","5e3cddaa64dfd70d85a5ef3f","high",40,"Male","White","No","Full-Time",TRUE,8
"265","5e3dbf3d216cf7000cfa0d29","medium",58,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-1
"266","5e3dec90ce522506a9045e17","high",48,"Male","Asian","DATA_EXPIRED","Full-Time",FALSE,-4
"267","5e40940007d0442d8b9f5c28","high",34,"Female","White","Yes","DATA_EXPIRED",TRUE,6
"268","5e45fe5a2d79940d7aee4922","high",28,"Female","White","No","Full-Time",TRUE,-4
"269","5e464df53f7dd9117a4446a8","low",35,"Male","White","No","Unemployed (and job seeking)",FALSE,9
"270","5e4db57893ae5c2101ab3b5e","medium",34,"Female","White","No","Full-Time",TRUE,-5
"271","5e5e5b2488479216d9171d1b","high",58,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",TRUE,-10
"272","5e60460125834138aae85307","low",23,"Male","White","Yes","Part-Time",FALSE,-8
"273","5e6530aeb92c25000c0ed7d7","medium",32,"Female","Other","No","Full-Time",TRUE,-5
"274","5e680c9f65bd0b0be56430a4","low",34,"Female","White","No","Not in paid work (e.g. homemaker', 'retired or disabled)",FALSE,-2
